node_id,node_type,lat,lon,city,region_id
C025847,customer,21.015572,105.969692,Hanoi,HAN
C001453,customer,20.960187,105.743969,Hanoi,HAN
C038287,customer,20.992515,105.884804,Hanoi,HAN
C042538,customer,21.096358,105.891854,Hanoi,HAN
C011489,customer,21.140646,105.859822,Hanoi,HAN
C029723,customer,20.982371,105.917298,Hanoi,HAN
C049962,customer,21.040124,105.898169,Hanoi,HAN
C000589,customer,21.117133,105.745929,Hanoi,HAN
C019750,customer,20.956723,105.831344,Hanoi,HAN
C044153,customer,20.994775,105.913073,Hanoi,HAN
C047341,customer,21.020152,105.963117,Hanoi,HAN
C008680,customer,21.001201,105.763575,Hanoi,HAN
C008440,customer,21.044565,105.77053,Hanoi,HAN
C033572,customer,21.012066,105.833116,Hanoi,HAN
C021542,customer,20.967177,105.884935,Hanoi,HAN
C018174,customer,21.070428,105.963105,Hanoi,HAN
C047585,customer,21.015728,105.759406,Hanoi,HAN
C034246,customer,20.941813,105.840517,Hanoi,HAN
C013128,customer,20.969638,105.967348,Hanoi,HAN
C048933,customer,21.139774,105.91379,Hanoi,HAN
C036164,customer,21.112866,105.845378,Hanoi,HAN
C009296,customer,20.912098,105.757985,Hanoi,HAN
C043097,customer,21.03758,105.90877,Hanoi,HAN
C024826,customer,10.879461,106.769457,Ho Chi Minh City,HCM
C045638,customer,10.721384,106.808352,Ho Chi Minh City,HCM
C042844,customer,10.726827,106.590516,Ho Chi Minh City,HCM
C008502,customer,10.835146,106.610851,Ho Chi Minh City,HCM
C000293,customer,10.674578,106.769443,Ho Chi Minh City,HCM
C042508,customer,10.774011,106.630316,Ho Chi Minh City,HCM
C013532,customer,10.669814,106.709023,Ho Chi Minh City,HCM
C003693,customer,10.880242,106.603526,Ho Chi Minh City,HCM
C046819,customer,10.821619,106.76631,Ho Chi Minh City,HCM
C007278,customer,10.809212,106.813337,Ho Chi Minh City,HCM
C032183,customer,10.786947,106.743831,Ho Chi Minh City,HCM
C005743,customer,10.750337,106.637037,Ho Chi Minh City,HCM
C036810,customer,10.755586,106.627704,Ho Chi Minh City,HCM
C003130,customer,10.782749,106.602535,Ho Chi Minh City,HCM
C017515,customer,10.744383,106.667637,Ho Chi Minh City,HCM
C003310,customer,10.728599,106.768152,Ho Chi Minh City,HCM
C016706,customer,10.85141,106.639501,Ho Chi Minh City,HCM
C040044,customer,10.676972,106.64372,Ho Chi Minh City,HCM
C006151,customer,10.694432,106.763141,Ho Chi Minh City,HCM
C038106,customer,10.782504,106.722986,Ho Chi Minh City,HCM
C026451,customer,10.666479,106.805205,Ho Chi Minh City,HCM
C031121,customer,10.764393,106.673302,Ho Chi Minh City,HCM
C008559,customer,10.798079,106.614619,Ho Chi Minh City,HCM
C009873,customer,10.886913,106.659067,Ho Chi Minh City,HCM
C001108,customer,10.706443,106.762238,Ho Chi Minh City,HCM
C046041,customer,10.842449,106.650758,Ho Chi Minh City,HCM
C000600,customer,10.808872,106.798921,Ho Chi Minh City,HCM
C029754,customer,10.764879,106.750102,Ho Chi Minh City,HCM
C016008,customer,10.705027,106.689653,Ho Chi Minh City,HCM
C022087,customer,10.755412,106.711681,Ho Chi Minh City,HCM
C043605,customer,10.878082,106.690724,Ho Chi Minh City,HCM
C045157,customer,10.862188,106.801012,Ho Chi Minh City,HCM
C015763,customer,10.72923,106.813896,Ho Chi Minh City,HCM
C001522,customer,10.743997,106.753369,Ho Chi Minh City,HCM
C013213,customer,10.848403,106.757969,Ho Chi Minh City,HCM
C017424,customer,10.766589,106.802539,Ho Chi Minh City,HCM
C014467,customer,10.836192,106.601625,Ho Chi Minh City,HCM
C045211,customer,10.773403,106.63772,Ho Chi Minh City,HCM
C009726,customer,10.725427,106.646014,Ho Chi Minh City,HCM
C015899,customer,10.800069,106.72736,Ho Chi Minh City,HCM
C034315,customer,10.732459,106.634109,Ho Chi Minh City,HCM
C002294,customer,10.778756,106.603169,Ho Chi Minh City,HCM
C023278,customer,10.890662,106.694026,Ho Chi Minh City,HCM
C016350,customer,10.793228,106.808286,Ho Chi Minh City,HCM
C006278,customer,10.708922,106.634565,Ho Chi Minh City,HCM
C043266,customer,10.875665,106.661749,Ho Chi Minh City,HCM
C047594,customer,10.661207,106.65791,Ho Chi Minh City,HCM
C030550,customer,10.76404,106.703403,Ho Chi Minh City,HCM
C005182,customer,10.724159,106.736001,Ho Chi Minh City,HCM
C033867,customer,10.692521,106.818283,Ho Chi Minh City,HCM
C025114,customer,10.686628,106.772018,Ho Chi Minh City,HCM
C037701,customer,10.831015,106.719681,Ho Chi Minh City,HCM
C018549,customer,10.887778,106.741459,Ho Chi Minh City,HCM
C012016,customer,10.799135,106.706416,Ho Chi Minh City,HCM
C013868,customer,10.657846,106.607725,Ho Chi Minh City,HCM
C014016,customer,10.790803,106.646888,Ho Chi Minh City,HCM
C038234,customer,10.706399,106.791705,Ho Chi Minh City,HCM
C012578,customer,10.728487,106.653031,Ho Chi Minh City,HCM
C017037,customer,10.812181,106.669743,Ho Chi Minh City,HCM
C009612,customer,10.691552,106.624964,Ho Chi Minh City,HCM
C028339,customer,10.746401,106.69626,Ho Chi Minh City,HCM
C045747,customer,10.692351,106.807564,Ho Chi Minh City,HCM
C021644,customer,10.882313,106.720687,Ho Chi Minh City,HCM
C049611,customer,10.825551,106.638725,Ho Chi Minh City,HCM
C041245,customer,10.755635,106.761928,Ho Chi Minh City,HCM
C022870,customer,10.746003,106.724668,Ho Chi Minh City,HCM
C044362,customer,10.750048,106.703402,Ho Chi Minh City,HCM
C034479,customer,10.71758,106.698034,Ho Chi Minh City,HCM
C009029,customer,10.758996,106.779802,Ho Chi Minh City,HCM
C008324,customer,10.746481,106.646143,Ho Chi Minh City,HCM
C010575,customer,10.877216,106.645633,Ho Chi Minh City,HCM
C022080,customer,10.823335,106.717649,Ho Chi Minh City,HCM
C030090,customer,10.775695,106.595171,Ho Chi Minh City,HCM
C011725,customer,10.887415,106.620448,Ho Chi Minh City,HCM
C037906,customer,10.785061,106.721296,Ho Chi Minh City,HCM
C020956,customer,10.8882,106.720922,Ho Chi Minh City,HCM
C027493,customer,10.787563,106.783256,Ho Chi Minh City,HCM
C003406,customer,10.698711,106.644338,Ho Chi Minh City,HCM
C032239,customer,10.698601,106.643436,Ho Chi Minh City,HCM
C015433,customer,10.798278,106.637741,Ho Chi Minh City,HCM
C034439,customer,10.873677,106.590718,Ho Chi Minh City,HCM
C022496,customer,10.798713,106.621438,Ho Chi Minh City,HCM
C032642,customer,10.851557,106.601903,Ho Chi Minh City,HCM
C049579,customer,10.821024,106.723441,Ho Chi Minh City,HCM
C001900,customer,10.699162,106.686267,Ho Chi Minh City,HCM
C026627,customer,10.800444,106.647433,Ho Chi Minh City,HCM
C033435,customer,10.828701,106.616273,Ho Chi Minh City,HCM
C002863,customer,10.710322,106.717362,Ho Chi Minh City,HCM
C041116,customer,10.845452,106.720582,Ho Chi Minh City,HCM
C043818,customer,10.810543,106.710509,Ho Chi Minh City,HCM
C018153,customer,10.788157,106.678246,Ho Chi Minh City,HCM
C026861,customer,10.712958,106.695473,Ho Chi Minh City,HCM
C015062,customer,10.670142,106.819864,Ho Chi Minh City,HCM
C001087,customer,10.813506,106.704463,Ho Chi Minh City,HCM
C022096,customer,10.70588,106.61441,Ho Chi Minh City,HCM
C045775,customer,10.763775,106.720662,Ho Chi Minh City,HCM
C043700,customer,10.665875,106.789944,Ho Chi Minh City,HCM
C026429,customer,10.881604,106.632043,Ho Chi Minh City,HCM
C044213,customer,10.838055,106.583502,Ho Chi Minh City,HCM
C009242,customer,10.893745,106.769658,Ho Chi Minh City,HCM
C047257,customer,10.73572,106.65788,Ho Chi Minh City,HCM
C043299,customer,10.714828,106.752986,Ho Chi Minh City,HCM
C027038,customer,10.804901,106.663919,Ho Chi Minh City,HCM
C018863,customer,10.755514,106.763582,Ho Chi Minh City,HCM
C048885,customer,10.764528,106.734124,Ho Chi Minh City,HCM
C007834,customer,10.860256,106.618502,Ho Chi Minh City,HCM
C017572,customer,10.792513,106.689723,Ho Chi Minh City,HCM
C017457,customer,10.866298,106.584215,Ho Chi Minh City,HCM
C009541,customer,10.702151,106.628655,Ho Chi Minh City,HCM
C009003,customer,10.828455,106.638956,Ho Chi Minh City,HCM
C014576,customer,10.770775,106.585225,Ho Chi Minh City,HCM
C030349,customer,10.855256,106.661753,Ho Chi Minh City,HCM
C048760,customer,10.714125,106.709446,Ho Chi Minh City,HCM
C001258,customer,10.751066,106.735414,Ho Chi Minh City,HCM
C026648,customer,10.791063,106.739575,Ho Chi Minh City,HCM
C000430,customer,10.812613,106.801446,Ho Chi Minh City,HCM
C049477,customer,10.885306,106.734343,Ho Chi Minh City,HCM
C010938,customer,10.770824,106.750197,Ho Chi Minh City,HCM
C042772,customer,10.702064,106.796075,Ho Chi Minh City,HCM
C029086,customer,10.752684,106.710282,Ho Chi Minh City,HCM
C009622,customer,10.659055,106.813494,Ho Chi Minh City,HCM
C004697,customer,10.734767,106.585328,Ho Chi Minh City,HCM
C028637,customer,10.697012,106.802561,Ho Chi Minh City,HCM
C004626,customer,10.726116,106.707588,Ho Chi Minh City,HCM
C020461,customer,10.686844,106.626797,Ho Chi Minh City,HCM
C044592,customer,10.840531,106.791229,Ho Chi Minh City,HCM
C026181,customer,10.803364,106.803303,Ho Chi Minh City,HCM
C027617,customer,10.667764,106.692572,Ho Chi Minh City,HCM
C034628,customer,10.851582,106.650118,Ho Chi Minh City,HCM
C018286,customer,10.87736,106.806984,Ho Chi Minh City,HCM
C035617,customer,10.867516,106.781661,Ho Chi Minh City,HCM
C017504,customer,10.710997,106.728288,Ho Chi Minh City,HCM
C023409,customer,10.692908,106.764455,Ho Chi Minh City,HCM
C007029,customer,10.865874,106.701136,Ho Chi Minh City,HCM
C028412,customer,10.75781,106.757249,Ho Chi Minh City,HCM
C028648,customer,10.688621,106.702227,Ho Chi Minh City,HCM
C006865,customer,10.812991,106.805742,Ho Chi Minh City,HCM
C031823,customer,10.818032,106.790855,Ho Chi Minh City,HCM
C013630,customer,10.691611,106.75999,Ho Chi Minh City,HCM
C019687,customer,10.780993,106.774055,Ho Chi Minh City,HCM
C047997,customer,10.809054,106.702474,Ho Chi Minh City,HCM
C030144,customer,10.687899,106.697106,Ho Chi Minh City,HCM
C007236,customer,10.849088,106.675244,Ho Chi Minh City,HCM
C044920,customer,10.672602,106.740318,Ho Chi Minh City,HCM
C022458,customer,10.881131,106.76054,Ho Chi Minh City,HCM
C031199,customer,10.704923,106.597115,Ho Chi Minh City,HCM
C009838,customer,10.770107,106.627364,Ho Chi Minh City,HCM
C043004,customer,10.871976,106.634701,Ho Chi Minh City,HCM
C031748,customer,10.794529,106.657326,Ho Chi Minh City,HCM
C016496,customer,10.785601,106.723148,Ho Chi Minh City,HCM
C038408,customer,10.683075,106.657903,Ho Chi Minh City,HCM
C022690,customer,10.781436,106.804341,Ho Chi Minh City,HCM
C018490,customer,10.879242,106.783468,Ho Chi Minh City,HCM
C006115,customer,10.814196,106.695326,Ho Chi Minh City,HCM
C007717,customer,10.825406,106.616813,Ho Chi Minh City,HCM
C025463,customer,10.790974,106.606568,Ho Chi Minh City,HCM
C027781,customer,10.677468,106.767808,Ho Chi Minh City,HCM
C007518,customer,10.730247,106.781006,Ho Chi Minh City,HCM
C005513,customer,10.657123,106.701098,Ho Chi Minh City,HCM
C013157,customer,10.864839,106.677423,Ho Chi Minh City,HCM
C049254,customer,10.672525,106.685292,Ho Chi Minh City,HCM
C032865,customer,10.739361,106.58228,Ho Chi Minh City,HCM
C033301,customer,10.742878,106.629171,Ho Chi Minh City,HCM
C013867,customer,10.803879,106.646812,Ho Chi Minh City,HCM
C007082,customer,10.865748,106.720714,Ho Chi Minh City,HCM
C048282,customer,10.751624,106.666397,Ho Chi Minh City,HCM
C033110,customer,10.824021,106.63731,Ho Chi Minh City,HCM
C021700,customer,10.734161,106.728018,Ho Chi Minh City,HCM
C013407,customer,10.819278,106.730594,Ho Chi Minh City,HCM
C039766,customer,10.882087,106.709641,Ho Chi Minh City,HCM
C042727,customer,10.735956,106.614871,Ho Chi Minh City,HCM
C018181,customer,10.836022,106.738649,Ho Chi Minh City,HCM
C045333,customer,10.888084,106.747451,Ho Chi Minh City,HCM
C041029,customer,10.701203,106.630325,Ho Chi Minh City,HCM
C030646,customer,10.696025,106.753981,Ho Chi Minh City,HCM
C046861,customer,10.795343,106.741968,Ho Chi Minh City,HCM
C039940,customer,10.72872,106.743805,Ho Chi Minh City,HCM
C007432,customer,10.817636,106.63095,Ho Chi Minh City,HCM
C023851,customer,10.891831,106.719995,Ho Chi Minh City,HCM
C047842,customer,10.879686,106.703127,Ho Chi Minh City,HCM
C011317,customer,10.677247,106.73094,Ho Chi Minh City,HCM
C023925,customer,10.740025,106.814631,Ho Chi Minh City,HCM
C037664,customer,10.771417,106.779818,Ho Chi Minh City,HCM
C033899,customer,10.727838,106.673675,Ho Chi Minh City,HCM
C025017,customer,10.876692,106.693103,Ho Chi Minh City,HCM
C023037,customer,10.864359,106.813249,Ho Chi Minh City,HCM
C011797,customer,10.827464,106.804578,Ho Chi Minh City,HCM
C008813,customer,10.720665,106.743532,Ho Chi Minh City,HCM
C023329,customer,10.751957,106.768558,Ho Chi Minh City,HCM
C002696,customer,10.791162,106.742724,Ho Chi Minh City,HCM
C023441,customer,10.778119,106.723575,Ho Chi Minh City,HCM
C049284,customer,10.723471,106.687936,Ho Chi Minh City,HCM
C010364,customer,10.823129,106.688406,Ho Chi Minh City,HCM
C028532,customer,10.86519,106.782913,Ho Chi Minh City,HCM
C011776,customer,10.756832,106.634964,Ho Chi Minh City,HCM
C039563,customer,10.656828,106.709673,Ho Chi Minh City,HCM
C002061,customer,10.752233,106.728584,Ho Chi Minh City,HCM
C006724,customer,10.771785,106.64208,Ho Chi Minh City,HCM
C012240,customer,10.758343,106.808898,Ho Chi Minh City,HCM
C040416,customer,10.810828,106.706913,Ho Chi Minh City,HCM
C017191,customer,10.894234,106.596168,Ho Chi Minh City,HCM
C001179,customer,10.835012,106.671854,Ho Chi Minh City,HCM
C026757,customer,10.817657,106.645686,Ho Chi Minh City,HCM
C049379,customer,10.707198,106.772763,Ho Chi Minh City,HCM
C001563,customer,10.749533,106.731825,Ho Chi Minh City,HCM
C000524,customer,10.701074,106.76947,Ho Chi Minh City,HCM
C036585,customer,10.710528,106.709868,Ho Chi Minh City,HCM
C027407,customer,10.777824,106.645453,Ho Chi Minh City,HCM
C000552,customer,10.75136,106.739645,Ho Chi Minh City,HCM
C047167,customer,10.733222,106.630915,Ho Chi Minh City,HCM
C000767,customer,10.695695,106.605719,Ho Chi Minh City,HCM
C030663,customer,10.871477,106.709665,Ho Chi Minh City,HCM
C009045,customer,10.829483,106.662249,Ho Chi Minh City,HCM
C045085,customer,10.766406,106.70871,Ho Chi Minh City,HCM
C004951,customer,10.884936,106.654238,Ho Chi Minh City,HCM
C003261,customer,10.764001,106.597495,Ho Chi Minh City,HCM
C014670,customer,10.757593,106.788393,Ho Chi Minh City,HCM
C039454,customer,10.841325,106.719118,Ho Chi Minh City,HCM
C022197,customer,10.716959,106.717967,Ho Chi Minh City,HCM
C031701,customer,10.709074,106.716059,Ho Chi Minh City,HCM
C027563,customer,10.696949,106.682068,Ho Chi Minh City,HCM
C037557,customer,10.892951,106.735629,Ho Chi Minh City,HCM
C019441,customer,10.681934,106.673465,Ho Chi Minh City,HCM
C001977,customer,10.658975,106.630102,Ho Chi Minh City,HCM
C039195,customer,10.728955,106.687159,Ho Chi Minh City,HCM
C000468,customer,10.884067,106.673869,Ho Chi Minh City,HCM
C031669,customer,10.674991,106.678631,Ho Chi Minh City,HCM
C017476,customer,10.69514,106.665604,Ho Chi Minh City,HCM
C034955,customer,10.773661,106.737249,Ho Chi Minh City,HCM
C023413,customer,10.877436,106.801374,Ho Chi Minh City,HCM
C031864,customer,10.855368,106.766593,Ho Chi Minh City,HCM
C015174,customer,10.803835,106.767905,Ho Chi Minh City,HCM
C019227,customer,10.665062,106.741939,Ho Chi Minh City,HCM
C000986,customer,10.861959,106.586757,Ho Chi Minh City,HCM
C004890,customer,10.885053,106.612886,Ho Chi Minh City,HCM
C012020,customer,10.843143,106.817339,Ho Chi Minh City,HCM
C028396,customer,10.721193,106.688928,Ho Chi Minh City,HCM
C023806,customer,10.656661,106.629228,Ho Chi Minh City,HCM
C010280,customer,10.663441,106.709756,Ho Chi Minh City,HCM
C002605,customer,10.884117,106.737405,Ho Chi Minh City,HCM
C006841,customer,10.662853,106.814373,Ho Chi Minh City,HCM
C014855,customer,10.858347,106.813377,Ho Chi Minh City,HCM
C046150,customer,10.863754,106.81815,Ho Chi Minh City,HCM
C007679,customer,10.658308,106.676419,Ho Chi Minh City,HCM
C035156,customer,10.692512,106.80091,Ho Chi Minh City,HCM
C005205,customer,10.818395,106.647068,Ho Chi Minh City,HCM
C004499,customer,10.87608,106.687955,Ho Chi Minh City,HCM
C029012,customer,10.744055,106.664892,Ho Chi Minh City,HCM
C045465,customer,10.773606,106.596929,Ho Chi Minh City,HCM
C031220,customer,10.751026,106.622901,Ho Chi Minh City,HCM
C030184,customer,10.717498,106.627914,Ho Chi Minh City,HCM
C042929,customer,10.798049,106.614671,Ho Chi Minh City,HCM
C002322,customer,10.755995,106.774026,Ho Chi Minh City,HCM
C017701,customer,10.79356,106.592834,Ho Chi Minh City,HCM
C027651,customer,10.68335,106.713555,Ho Chi Minh City,HCM
C038338,customer,10.784798,106.728484,Ho Chi Minh City,HCM
C026792,customer,10.664001,106.640123,Ho Chi Minh City,HCM
C007560,customer,10.780035,106.646611,Ho Chi Minh City,HCM
C041258,customer,10.808192,106.663117,Ho Chi Minh City,HCM
C029768,customer,10.874847,106.590387,Ho Chi Minh City,HCM
C004788,customer,10.731529,106.740822,Ho Chi Minh City,HCM
C037804,customer,10.753834,106.764009,Ho Chi Minh City,HCM
C026279,customer,10.884601,106.685638,Ho Chi Minh City,HCM
C020937,customer,10.678369,106.705933,Ho Chi Minh City,HCM
C037594,customer,10.815148,106.772011,Ho Chi Minh City,HCM
C020189,customer,10.879012,106.675944,Ho Chi Minh City,HCM
C037676,customer,10.714486,106.787469,Ho Chi Minh City,HCM
C002444,customer,10.890573,106.758786,Ho Chi Minh City,HCM
C008963,customer,10.852102,106.746726,Ho Chi Minh City,HCM
C039684,customer,10.846831,106.745856,Ho Chi Minh City,HCM
C020897,customer,10.849029,106.58455,Ho Chi Minh City,HCM
C004638,customer,10.882487,106.738839,Ho Chi Minh City,HCM
C010261,customer,10.693393,106.589779,Ho Chi Minh City,HCM
C043754,customer,10.843243,106.612252,Ho Chi Minh City,HCM
C000615,customer,10.808431,106.734925,Ho Chi Minh City,HCM
C027630,customer,10.670719,106.712408,Ho Chi Minh City,HCM
C028952,customer,10.665632,106.658611,Ho Chi Minh City,HCM
C008297,customer,10.87979,106.60169,Ho Chi Minh City,HCM
C000099,customer,10.733799,106.639111,Ho Chi Minh City,HCM
C046505,customer,10.730105,106.698959,Ho Chi Minh City,HCM
C024567,customer,10.868224,106.581694,Ho Chi Minh City,HCM
C045608,customer,10.857559,106.724285,Ho Chi Minh City,HCM
C038108,customer,10.85676,106.74869,Ho Chi Minh City,HCM
C040916,customer,10.839048,106.639151,Ho Chi Minh City,HCM
C007320,customer,10.875177,106.796438,Ho Chi Minh City,HCM
C042478,customer,10.65771,106.697056,Ho Chi Minh City,HCM
C012432,customer,10.859973,106.693208,Ho Chi Minh City,HCM
C007012,customer,10.707807,106.627659,Ho Chi Minh City,HCM
C033723,customer,10.7276,106.769024,Ho Chi Minh City,HCM
C037171,customer,10.71961,106.627826,Ho Chi Minh City,HCM
C027983,customer,10.860424,106.704333,Ho Chi Minh City,HCM
C048681,customer,10.763379,106.808322,Ho Chi Minh City,HCM
C011900,customer,10.893932,106.80622,Ho Chi Minh City,HCM
C012218,customer,10.671611,106.738492,Ho Chi Minh City,HCM
C030046,customer,10.884746,106.625045,Ho Chi Minh City,HCM
C013198,customer,10.887133,106.819021,Ho Chi Minh City,HCM
C004567,customer,10.742033,106.765735,Ho Chi Minh City,HCM
C012898,customer,10.697262,106.704871,Ho Chi Minh City,HCM
C003303,customer,10.742516,106.602122,Ho Chi Minh City,HCM
C026076,customer,10.692787,106.773449,Ho Chi Minh City,HCM
C013120,customer,10.750163,106.709585,Ho Chi Minh City,HCM
C008015,customer,10.676433,106.769014,Ho Chi Minh City,HCM
C044802,customer,10.739499,106.774137,Ho Chi Minh City,HCM
C029211,customer,10.833912,106.606983,Ho Chi Minh City,HCM
C029309,customer,10.683925,106.749304,Ho Chi Minh City,HCM
C041556,customer,10.857836,106.686148,Ho Chi Minh City,HCM
C049414,customer,10.851657,106.624685,Ho Chi Minh City,HCM
C013479,customer,10.679043,106.797433,Ho Chi Minh City,HCM
C040105,customer,10.741588,106.729233,Ho Chi Minh City,HCM
C025795,customer,10.865737,106.768206,Ho Chi Minh City,HCM
C032990,customer,10.74239,106.759573,Ho Chi Minh City,HCM
C015263,customer,10.839155,106.745574,Ho Chi Minh City,HCM
C023687,customer,10.704696,106.7441,Ho Chi Minh City,HCM
C038483,customer,10.773711,106.788249,Ho Chi Minh City,HCM
C000266,customer,10.875624,106.674451,Ho Chi Minh City,HCM
C030248,customer,10.871004,106.680433,Ho Chi Minh City,HCM
C010869,customer,10.783265,106.765909,Ho Chi Minh City,HCM
C034648,customer,10.880481,106.730406,Ho Chi Minh City,HCM
C011713,customer,10.829687,106.635066,Ho Chi Minh City,HCM
C010473,customer,10.87042,106.671287,Ho Chi Minh City,HCM
C030035,customer,10.749307,106.781698,Ho Chi Minh City,HCM
C005631,customer,10.67535,106.806508,Ho Chi Minh City,HCM
C013002,customer,10.843951,106.799556,Ho Chi Minh City,HCM
C031679,customer,10.656059,106.704259,Ho Chi Minh City,HCM
C023694,customer,10.777189,106.778859,Ho Chi Minh City,HCM
C028243,customer,10.80181,106.665338,Ho Chi Minh City,HCM
C034282,customer,10.884091,106.666158,Ho Chi Minh City,HCM
C004937,customer,10.835298,106.717958,Ho Chi Minh City,HCM
C000079,customer,10.745628,106.652274,Ho Chi Minh City,HCM
C026159,customer,10.859498,106.592367,Ho Chi Minh City,HCM
C048929,customer,10.756559,106.692962,Ho Chi Minh City,HCM
C006850,customer,10.668841,106.651789,Ho Chi Minh City,HCM
C041432,customer,10.734336,106.709264,Ho Chi Minh City,HCM
C029817,customer,10.725384,106.707144,Ho Chi Minh City,HCM
C024729,customer,10.735514,106.777966,Ho Chi Minh City,HCM
C049903,customer,10.685769,106.612848,Ho Chi Minh City,HCM
C026146,customer,10.786083,106.675808,Ho Chi Minh City,HCM
C048835,customer,10.886075,106.581307,Ho Chi Minh City,HCM
C048811,customer,10.781704,106.808471,Ho Chi Minh City,HCM
C012003,customer,10.747587,106.595052,Ho Chi Minh City,HCM
C007860,customer,10.859165,106.763173,Ho Chi Minh City,HCM
C017576,customer,10.855958,106.60225,Ho Chi Minh City,HCM
C014158,customer,10.890923,106.682146,Ho Chi Minh City,HCM
C040039,customer,10.750832,106.806543,Ho Chi Minh City,HCM
C007710,customer,10.883181,106.690884,Ho Chi Minh City,HCM
C026324,customer,10.838826,106.775034,Ho Chi Minh City,HCM
C022251,customer,10.756585,106.590259,Ho Chi Minh City,HCM
C002260,customer,10.75927,106.606458,Ho Chi Minh City,HCM
C002473,customer,10.862052,106.703467,Ho Chi Minh City,HCM
C046283,customer,10.816591,106.779616,Ho Chi Minh City,HCM
C010771,customer,10.771647,106.750765,Ho Chi Minh City,HCM
C031932,customer,10.782542,106.598055,Ho Chi Minh City,HCM
C041708,customer,10.760803,106.692964,Ho Chi Minh City,HCM
C033013,customer,10.884254,106.682701,Ho Chi Minh City,HCM
C015911,customer,10.702697,106.65922,Ho Chi Minh City,HCM
C027305,customer,10.85135,106.644557,Ho Chi Minh City,HCM
C046118,customer,10.776712,106.584668,Ho Chi Minh City,HCM
C022977,customer,10.773876,106.737776,Ho Chi Minh City,HCM
C037278,customer,10.73484,106.795595,Ho Chi Minh City,HCM
C040753,customer,10.774281,106.638209,Ho Chi Minh City,HCM
C017758,customer,10.763977,106.661509,Ho Chi Minh City,HCM
C045226,customer,10.749671,106.748256,Ho Chi Minh City,HCM
C016804,customer,10.701564,106.722275,Ho Chi Minh City,HCM
C009150,customer,10.865627,106.724111,Ho Chi Minh City,HCM
C009709,customer,10.680729,106.809997,Ho Chi Minh City,HCM
C008320,customer,10.776463,106.630621,Ho Chi Minh City,HCM
C039387,customer,10.738616,106.628868,Ho Chi Minh City,HCM
C026537,customer,10.70355,106.800119,Ho Chi Minh City,HCM
C036183,customer,10.65699,106.734216,Ho Chi Minh City,HCM
C035569,customer,10.68973,106.720129,Ho Chi Minh City,HCM
C018044,customer,10.785997,106.764022,Ho Chi Minh City,HCM
C023992,customer,10.841205,106.598278,Ho Chi Minh City,HCM
C046628,customer,10.821194,106.601907,Ho Chi Minh City,HCM
C048573,customer,10.751084,106.737808,Ho Chi Minh City,HCM
C048254,customer,10.839609,106.630971,Ho Chi Minh City,HCM
C042810,customer,10.755567,106.750038,Ho Chi Minh City,HCM
C004820,customer,10.744611,106.680092,Ho Chi Minh City,HCM
C024673,customer,10.697272,106.723652,Ho Chi Minh City,HCM
C035092,customer,10.770639,106.755633,Ho Chi Minh City,HCM
C042304,customer,10.659497,106.678125,Ho Chi Minh City,HCM
C007184,customer,10.844336,106.693977,Ho Chi Minh City,HCM
C018115,customer,10.711701,106.736568,Ho Chi Minh City,HCM
C038513,customer,10.877209,106.675118,Ho Chi Minh City,HCM
C000851,customer,10.692756,106.758887,Ho Chi Minh City,HCM
C000457,customer,10.80363,106.660088,Ho Chi Minh City,HCM
C005424,customer,10.720681,106.58442,Ho Chi Minh City,HCM
C028395,customer,10.845787,106.753817,Ho Chi Minh City,HCM
C003364,customer,10.666541,106.611708,Ho Chi Minh City,HCM
C010688,customer,10.717188,106.80256,Ho Chi Minh City,HCM
C049502,customer,10.693734,106.741815,Ho Chi Minh City,HCM
C019131,customer,10.777241,106.692255,Ho Chi Minh City,HCM
C004417,customer,10.83709,106.674239,Ho Chi Minh City,HCM
C040728,customer,10.852837,106.685613,Ho Chi Minh City,HCM
C012401,customer,10.677086,106.714315,Ho Chi Minh City,HCM
C027000,customer,10.677164,106.755728,Ho Chi Minh City,HCM
C007329,customer,10.743078,106.609489,Ho Chi Minh City,HCM
C014615,customer,10.779456,106.706592,Ho Chi Minh City,HCM
C041050,customer,10.854238,106.787217,Ho Chi Minh City,HCM
C005986,customer,10.792308,106.685654,Ho Chi Minh City,HCM
C028058,customer,10.687712,106.604451,Ho Chi Minh City,HCM
C007544,customer,10.814645,106.664408,Ho Chi Minh City,HCM
C033607,customer,10.786208,106.592437,Ho Chi Minh City,HCM
C005702,customer,10.863285,106.622643,Ho Chi Minh City,HCM
C005096,customer,10.724795,106.759493,Ho Chi Minh City,HCM
C040845,customer,10.755332,106.790141,Ho Chi Minh City,HCM
C007575,customer,10.883022,106.650337,Ho Chi Minh City,HCM
C024640,customer,10.69923,106.650688,Ho Chi Minh City,HCM
C027461,customer,10.826275,106.762524,Ho Chi Minh City,HCM
C011838,customer,10.750211,106.720402,Ho Chi Minh City,HCM
C012136,customer,10.665655,106.782101,Ho Chi Minh City,HCM
C044529,customer,10.777474,106.764189,Ho Chi Minh City,HCM
C020206,customer,10.731014,106.705923,Ho Chi Minh City,HCM
C008998,customer,10.738857,106.710622,Ho Chi Minh City,HCM
C014709,customer,10.782751,106.741338,Ho Chi Minh City,HCM
C016337,customer,10.685324,106.672272,Ho Chi Minh City,HCM
C009996,customer,10.792497,106.730701,Ho Chi Minh City,HCM
C012073,customer,10.878342,106.721536,Ho Chi Minh City,HCM
